carriers,locs,techs,timesteps,carrier_prod
Power,SARD,Coal_PP_ex,2019-04-01 18:00:00,767292.11952
Power,SARD,Coal_PP_ex,2019-04-01 19:00:00,848105.738104
Power,SARD,Coal_PP_ex,2019-04-01 20:00:00,802765.381752
Power,SARD,Coal_PP_ex,2019-04-01 21:00:00,704385.2908000001
Power,SARD,Coal_PP_ex,2019-04-01 22:00:00,581905.783112
Power,SARD,Coal_PP_ex,2019-04-01 23:00:00,439747.04079999996
Power,SARD,Coal_PP_ex,2019-04-02 00:00:00,287687.29079999996
Power,SARD,Coal_PP_ex,2019-04-02 01:00:00,159352.54079999996
Power,SARD,Coal_PP_ex,2019-04-02 02:00:00,59269.290800000075
Power,SARD,Coal_PP_ex,2019-04-02 03:00:00,21822.114592000027
Power,SARD,Coal_PP_ex,2019-04-02 04:00:00,40921.09360799997
Power,SARD,Coal_PP_ex,2019-04-02 05:00:00,108410.84360799997
Power,SARD,Coal_PP_ex,2019-04-02 06:00:00,236273.34360799997
Power,SARD,Coal_PP_ex,2019-04-02 07:00:00,272854.2908000001
Power,SARD,Coal_PP_ex,2019-04-02 08:00:00,160222.29080000008
Power,SARD,Coal_PP_ex,2019-04-02 09:00:00,0.0
Power,SARD,Coal_PP_ex,2019-04-02 10:00:00,0.0
Power,SARD,Coal_PP_ex,2019-04-02 11:00:00,0.0
Power,SARD,Coal_PP_ex,2019-04-02 12:00:00,0.0
Power,SARD,Coal_PP_ex,2019-04-02 13:00:00,0.0
Power,SARD,Coal_PP_ex,2019-04-02 14:00:00,0.0
Power,SARD,Coal_PP_ex,2019-04-02 15:00:00,0.0
Power,SARD,Coal_PP_ex,2019-04-02 16:00:00,226333.36459200003
Power,SARD,Coal_PP_ex,2019-04-02 17:00:00,453813.86459199997
Power,SARD,Coal_PP_ex,2019-04-02 18:00:00,591273.8645919999
Power,SARD,Coal_PP_ex,2019-04-02 19:00:00,678060.176008
Power,SARD,Coal_PP_ex,2019-04-02 20:00:00,626040.426008
Power,SARD,Coal_PP_ex,2019-04-02 21:00:00,491410.176008
Power,SARD,Coal_PP_ex,2019-04-02 22:00:00,388548.426008
Power,SARD,Coal_PP_ex,2019-04-02 23:00:00,300489.676008
Power,SARD,Coal_PP_ex,2019-04-03 00:00:00,245447.92600799998
Power,SARD,Coal_PP_ex,2019-04-03 01:00:00,246095.3408
Power,SARD,Coal_PP_ex,2019-04-03 02:00:00,280592.3408
Power,SARD,Coal_PP_ex,2019-04-03 03:00:00,329090.5908
Power,SARD,Coal_PP_ex,2019-04-03 04:00:00,379709.3408
Power,SARD,Coal_PP_ex,2019-04-03 05:00:00,493095.0908
Power,SARD,Coal_PP_ex,2019-04-03 06:00:00,627067.309728
Power,SARD,Coal_PP_ex,2019-04-03 07:00:00,651341.378776
Power,SARD,Coal_PP_ex,2019-04-03 08:00:00,604149.128776
Power,SARD,Coal_PP_ex,2019-04-03 09:00:00,215306.378776
Power,SARD,Coal_PP_ex,2019-04-03 10:00:00,14933.378775999881
Power,SARD,Coal_PP_ex,2019-04-03 11:00:00,0.0
Power,SARD,Coal_PP_ex,2019-04-03 12:00:00,0.0
Power,SARD,Coal_PP_ex,2019-04-03 13:00:00,0.0
Power,SARD,Coal_PP_ex,2019-04-03 14:00:00,151154.40124000004
Power,SARD,Coal_PP_ex,2019-04-03 15:00:00,122264.07465600001
Power,SARD,Coal_PP_ex,2019-04-03 16:00:00,72888.11459200003
Power,SARD,Coal_PP_ex,2019-04-03 17:00:00,136213.86459200003
Power,SARD,Coal_PP_ex,2019-04-03 18:00:00,273458.58166180714
Power,SARD,Coal_PP_ex,2019-04-03 19:00:00,253696.74807627895
Power,SARD,Coal_PP_ex,2019-04-03 20:00:00,123867.10377774364
Power,SARD,Coal_PP_ex,2019-04-03 21:00:00,0.0
Power,SARD,Coal_PP_ex,2019-04-03 22:00:00,0.0
Power,SARD,Coal_PP_ex,2019-04-03 23:00:00,0.0
Power,SARD,Hydrodam_PP_ex,2019-04-01 00:00:00,54938.77244
Power,SARD,Hydrodam_PP_ex,2019-04-01 01:00:00,54938.77244
Power,SARD,Hydrodam_PP_ex,2019-04-01 02:00:00,54938.77244
Power,SARD,Hydrodam_PP_ex,2019-04-01 03:00:00,54773.155512
Power,SARD,Hydrodam_PP_ex,2019-04-01 04:00:00,54859.225192000005
Power,SARD,Hydrodam_PP_ex,2019-04-01 05:00:00,54857.403408
Power,SARD,Hydrodam_PP_ex,2019-04-01 06:00:00,55182.154576
Power,SARD,Hydrodam_PP_ex,2019-04-01 07:00:00,66724.409992
Power,SARD,Hydrodam_PP_ex,2019-04-01 08:00:00,66929.052768
Power,SARD,Hydrodam_PP_ex,2019-04-01 09:00:00,55959.157872
Power,SARD,Hydrodam_PP_ex,2019-04-01 10:00:00,54914.35196000001
Power,SARD,Hydrodam_PP_ex,2019-04-01 11:00:00,56057.8448
Power,SARD,Hydrodam_PP_ex,2019-04-01 12:00:00,67112.235808
Power,SARD,Hydrodam_PP_ex,2019-04-01 13:00:00,82185.634856
Power,SARD,Hydrodam_PP_ex,2019-04-01 14:00:00,77667.796376
Power,SARD,Hydrodam_PP_ex,2019-04-01 15:00:00,63742.508200000004
Power,SARD,Hydrodam_PP_ex,2019-04-01 16:00:00,58738.841272
Power,SARD,Hydrodam_PP_ex,2019-04-01 17:00:00,72338.406944
Power,SARD,Hydrodam_PP_ex,2019-04-01 18:00:00,61083.943719999996
Power,SARD,Hydrodam_PP_ex,2019-04-01 19:00:00,55096.580775999995
Power,SARD,Hydrodam_PP_ex,2019-04-01 20:00:00,55248.931488
Power,SARD,Hydrodam_PP_ex,2019-04-01 21:00:00,54938.77244
Power,SARD,Hydrodam_PP_ex,2019-04-01 22:00:00,56415.530128000006
Power,SARD,Hydrodam_PP_ex,2019-04-01 23:00:00,54938.77244
Power,SARD,Hydrodam_PP_ex,2019-04-02 00:00:00,54938.77244
Power,SARD,Hydrodam_PP_ex,2019-04-02 01:00:00,54938.77244
Power,SARD,Hydrodam_PP_ex,2019-04-02 02:00:00,54938.77244
Power,SARD,Hydrodam_PP_ex,2019-04-02 03:00:00,53887.87336800001
Power,SARD,Hydrodam_PP_ex,2019-04-02 04:00:00,55808.833552000004
Power,SARD,Hydrodam_PP_ex,2019-04-02 05:00:00,55808.833552000004
Power,SARD,Hydrodam_PP_ex,2019-04-02 06:00:00,55808.833552000004
Power,SARD,Hydrodam_PP_ex,2019-04-02 07:00:00,54938.77244
Power,SARD,Hydrodam_PP_ex,2019-04-02 08:00:00,54938.77244
Power,SARD,Hydrodam_PP_ex,2019-04-02 09:00:00,54938.77244
Power,SARD,Hydrodam_PP_ex,2019-04-02 10:00:00,54938.77244
Power,SARD,Hydrodam_PP_ex,2019-04-02 11:00:00,53574.880536
Power,SARD,Hydrodam_PP_ex,2019-04-02 12:00:00,53574.880536
Power,SARD,Hydrodam_PP_ex,2019-04-02 13:00:00,53574.880536
Power,SARD,Hydrodam_PP_ex,2019-04-02 14:00:00,53172.141152000004
Power,SARD,Hydrodam_PP_ex,2019-04-02 15:00:00,53887.87336800001
Power,SARD,Hydrodam_PP_ex,2019-04-02 16:00:00,53887.87336800001
Power,SARD,Hydrodam_PP_ex,2019-04-02 17:00:00,53887.87336800001
Power,SARD,Hydrodam_PP_ex,2019-04-02 18:00:00,53887.87336800001
Power,SARD,Hydrodam_PP_ex,2019-04-02 19:00:00,53172.141152000004
Power,SARD,Hydrodam_PP_ex,2019-04-02 20:00:00,53172.141152000004
Power,SARD,Hydrodam_PP_ex,2019-04-02 21:00:00,53172.141152000004
Power,SARD,Hydrodam_PP_ex,2019-04-02 22:00:00,53172.141152000004
Power,SARD,Hydrodam_PP_ex,2019-04-02 23:00:00,53172.141152000004
Power,SARD,Hydrodam_PP_ex,2019-04-03 00:00:00,53172.141152000004
Power,SARD,Hydrodam_PP_ex,2019-04-03 01:00:00,54683.62424
Power,SARD,Hydrodam_PP_ex,2019-04-03 02:00:00,54683.62424
Power,SARD,Hydrodam_PP_ex,2019-04-03 03:00:00,54683.62424
Power,SARD,Hydrodam_PP_ex,2019-04-03 04:00:00,54683.62424
Power,SARD,Hydrodam_PP_ex,2019-04-03 05:00:00,54683.62424
Power,SARD,Hydrodam_PP_ex,2019-04-03 06:00:00,54700.647551999995
Power,SARD,Hydrodam_PP_ex,2019-04-03 07:00:00,53890.688384
Power,SARD,Hydrodam_PP_ex,2019-04-03 08:00:00,53890.688384
Power,SARD,Hydrodam_PP_ex,2019-04-03 09:00:00,53890.688384
Power,SARD,Hydrodam_PP_ex,2019-04-03 10:00:00,53890.688384
Power,SARD,Hydrodam_PP_ex,2019-04-03 11:00:00,53890.688384
Power,SARD,Hydrodam_PP_ex,2019-04-03 12:00:00,54105.62228
Power,SARD,Hydrodam_PP_ex,2019-04-03 13:00:00,53172.141152000004
Power,SARD,Hydrodam_PP_ex,2019-04-03 14:00:00,55388.13356
Power,SARD,Hydrodam_PP_ex,2019-04-03 15:00:00,52144.490664000004
Power,SARD,Hydrodam_PP_ex,2019-04-03 16:00:00,53887.87336800001
Power,SARD,Hydrodam_PP_ex,2019-04-03 17:00:00,53887.87336800001
Power,SARD,Hydrodam_PP_ex,2019-04-03 18:00:00,54103.80068
Power,SARD,Hydrodam_PP_ex,2019-04-03 19:00:00,54103.80068
Power,SARD,Hydrodam_PP_ex,2019-04-03 20:00:00,53169.407463999996
Power,SARD,Hydrodam_PP_ex,2019-04-03 21:00:00,53169.407463999996
Power,SARD,Hydrodam_PP_ex,2019-04-03 22:00:00,72090.728224
Power,SARD,Hydrodam_PP_ex,2019-04-03 23:00:00,126502.80526400001
Power,SARD,Hydroror_PP_ex,2019-04-01 00:00:00,31074.18676
Power,SARD,Hydroror_PP_ex,2019-04-01 01:00:00,31074.18676
Power,SARD,Hydroror_PP_ex,2019-04-01 02:00:00,31074.18676
Power,SARD,Hydroror_PP_ex,2019-04-01 03:00:00,32155.76896
Power,SARD,Hydroror_PP_ex,2019-04-01 04:00:00,32402.823760000003
Power,SARD,Hydroror_PP_ex,2019-04-01 05:00:00,31954.01408
Power,SARD,Hydroror_PP_ex,2019-04-01 06:00:00,32157.35632
Power,SARD,Hydroror_PP_ex,2019-04-01 07:00:00,40000.0
Power,SARD,Hydroror_PP_ex,2019-04-01 08:00:00,38764.39748
Power,SARD,Hydroror_PP_ex,2019-04-01 09:00:00,35382.76792
Power,SARD,Hydroror_PP_ex,2019-04-01 10:00:00,31976.765
Power,SARD,Hydroror_PP_ex,2019-04-01 11:00:00,31074.18676
Power,SARD,Hydroror_PP_ex,2019-04-01 12:00:00,31549.44956
Power,SARD,Hydroror_PP_ex,2019-04-01 13:00:00,34525.709240000004
Power,SARD,Hydroror_PP_ex,2019-04-01 14:00:00,35864.4222
Power,SARD,Hydroror_PP_ex,2019-04-01 15:00:00,33126.53636
Power,SARD,Hydroror_PP_ex,2019-04-01 16:00:00,31390.39712
Power,SARD,Hydroror_PP_ex,2019-04-01 17:00:00,33188.20104
Power,SARD,Hydroror_PP_ex,2019-04-01 18:00:00,31074.18676
Power,SARD,Hydroror_PP_ex,2019-04-01 19:00:00,33219.68112
Power,SARD,Hydroror_PP_ex,2019-04-01 20:00:00,31074.18676
Power,SARD,Hydroror_PP_ex,2019-04-01 21:00:00,31074.18676
Power,SARD,Hydroror_PP_ex,2019-04-01 22:00:00,31074.18676
Power,SARD,Hydroror_PP_ex,2019-04-01 23:00:00,31074.18676
Power,SARD,Hydroror_PP_ex,2019-04-02 00:00:00,31074.18676
Power,SARD,Hydroror_PP_ex,2019-04-02 01:00:00,31074.18676
Power,SARD,Hydroror_PP_ex,2019-04-02 02:00:00,31074.18676
Power,SARD,Hydroror_PP_ex,2019-04-02 03:00:00,31341.76204
Power,SARD,Hydroror_PP_ex,2019-04-02 04:00:00,32055.072839999997
Power,SARD,Hydroror_PP_ex,2019-04-02 05:00:00,32055.072839999997
Power,SARD,Hydroror_PP_ex,2019-04-02 06:00:00,32055.072839999997
Power,SARD,Hydroror_PP_ex,2019-04-02 07:00:00,31074.18676
Power,SARD,Hydroror_PP_ex,2019-04-02 08:00:00,31074.18676
Power,SARD,Hydroror_PP_ex,2019-04-02 09:00:00,31074.18676
Power,SARD,Hydroror_PP_ex,2019-04-02 10:00:00,31074.18676
Power,SARD,Hydroror_PP_ex,2019-04-02 11:00:00,30895.182839999998
Power,SARD,Hydroror_PP_ex,2019-04-02 12:00:00,30895.182839999998
Power,SARD,Hydroror_PP_ex,2019-04-02 13:00:00,30895.182839999998
Power,SARD,Hydroror_PP_ex,2019-04-02 14:00:00,30895.182839999998
Power,SARD,Hydroror_PP_ex,2019-04-02 15:00:00,31341.76204
Power,SARD,Hydroror_PP_ex,2019-04-02 16:00:00,31341.76204
Power,SARD,Hydroror_PP_ex,2019-04-02 17:00:00,31341.76204
Power,SARD,Hydroror_PP_ex,2019-04-02 18:00:00,31341.76204
Power,SARD,Hydroror_PP_ex,2019-04-02 19:00:00,30895.182839999998
Power,SARD,Hydroror_PP_ex,2019-04-02 20:00:00,30895.182839999998
Power,SARD,Hydroror_PP_ex,2019-04-02 21:00:00,30895.182839999998
Power,SARD,Hydroror_PP_ex,2019-04-02 22:00:00,30895.182839999998
Power,SARD,Hydroror_PP_ex,2019-04-02 23:00:00,30895.182839999998
Power,SARD,Hydroror_PP_ex,2019-04-03 00:00:00,30895.182839999998
Power,SARD,Hydroror_PP_ex,2019-04-03 01:00:00,30947.03496
Power,SARD,Hydroror_PP_ex,2019-04-03 02:00:00,30947.03496
Power,SARD,Hydroror_PP_ex,2019-04-03 03:00:00,30947.03496
Power,SARD,Hydroror_PP_ex,2019-04-03 04:00:00,30947.03496
Power,SARD,Hydroror_PP_ex,2019-04-03 05:00:00,30947.03496
Power,SARD,Hydroror_PP_ex,2019-04-03 06:00:00,31094.042719999998
Power,SARD,Hydroror_PP_ex,2019-04-03 07:00:00,30895.182839999998
Power,SARD,Hydroror_PP_ex,2019-04-03 08:00:00,30895.182839999998
Power,SARD,Hydroror_PP_ex,2019-04-03 09:00:00,30895.182839999998
Power,SARD,Hydroror_PP_ex,2019-04-03 10:00:00,30895.182839999998
Power,SARD,Hydroror_PP_ex,2019-04-03 11:00:00,30895.182839999998
Power,SARD,Hydroror_PP_ex,2019-04-03 12:00:00,31094.042719999998
Power,SARD,Hydroror_PP_ex,2019-04-03 13:00:00,30895.182839999998
Power,SARD,Hydroror_PP_ex,2019-04-03 14:00:00,31607.4652
Power,SARD,Hydroror_PP_ex,2019-04-03 15:00:00,31500.43468
Power,SARD,Hydroror_PP_ex,2019-04-03 16:00:00,31341.76204
Power,SARD,Hydroror_PP_ex,2019-04-03 17:00:00,31341.76204
Power,SARD,Hydroror_PP_ex,2019-04-03 18:00:00,30915.0388
Power,SARD,Hydroror_PP_ex,2019-04-03 19:00:00,30915.0388
Power,SARD,Hydroror_PP_ex,2019-04-03 20:00:00,30626.579120000002
Power,SARD,Hydroror_PP_ex,2019-04-03 21:00:00,30626.579120000002
Power,SARD,Hydroror_PP_ex,2019-04-03 22:00:00,30661.853799999997
Power,SARD,Hydroror_PP_ex,2019-04-03 23:00:00,32025.288239999998
Power,SARD,Oil_PP_ex,2019-04-01 00:00:00,0.0
Power,SARD,Oil_PP_ex,2019-04-01 01:00:00,0.0
Power,SARD,Oil_PP_ex,2019-04-01 02:00:00,0.0
Power,SARD,Oil_PP_ex,2019-04-01 03:00:00,0.0
Power,SARD,Oil_PP_ex,2019-04-01 04:00:00,0.0
Power,SARD,Oil_PP_ex,2019-04-01 05:00:00,0.0
Power,SARD,Oil_PP_ex,2019-04-01 06:00:00,0.0
Power,SARD,Oil_PP_ex,2019-04-01 07:00:00,0.0
Power,SARD,Oil_PP_ex,2019-04-01 08:00:00,0.0
Power,SARD,Oil_PP_ex,2019-04-01 09:00:00,0.0
Power,SARD,Oil_PP_ex,2019-04-01 10:00:00,0.0
Power,SARD,Oil_PP_ex,2019-04-01 11:00:00,0.0
Power,SARD,Oil_PP_ex,2019-04-01 12:00:00,0.0
Power,SARD,Oil_PP_ex,2019-04-01 13:00:00,0.0
Power,SARD,Oil_PP_ex,2019-04-01 14:00:00,0.0
Power,SARD,Oil_PP_ex,2019-04-01 15:00:00,0.0
Power,SARD,Oil_PP_ex,2019-04-01 16:00:00,0.0
Power,SARD,Oil_PP_ex,2019-04-01 17:00:00,0.0
Power,SARD,Oil_PP_ex,2019-04-01 18:00:00,0.0
Power,SARD,Oil_PP_ex,2019-04-01 19:00:00,0.0
Power,SARD,Oil_PP_ex,2019-04-01 20:00:00,0.0
Power,SARD,Oil_PP_ex,2019-04-01 21:00:00,0.0
Power,SARD,Oil_PP_ex,2019-04-01 22:00:00,0.0
Power,SARD,Oil_PP_ex,2019-04-01 23:00:00,0.0
Power,SARD,Oil_PP_ex,2019-04-02 00:00:00,0.0
Power,SARD,Oil_PP_ex,2019-04-02 01:00:00,0.0
Power,SARD,Oil_PP_ex,2019-04-02 02:00:00,0.0
Power,SARD,Oil_PP_ex,2019-04-02 03:00:00,0.0
Power,SARD,Oil_PP_ex,2019-04-02 04:00:00,0.0
Power,SARD,Oil_PP_ex,2019-04-02 05:00:00,0.0
Power,SARD,Oil_PP_ex,2019-04-02 06:00:00,0.0
Power,SARD,Oil_PP_ex,2019-04-02 07:00:00,0.0
Power,SARD,Oil_PP_ex,2019-04-02 08:00:00,0.0
Power,SARD,Oil_PP_ex,2019-04-02 09:00:00,0.0
Power,SARD,Oil_PP_ex,2019-04-02 10:00:00,0.0
Power,SARD,Oil_PP_ex,2019-04-02 11:00:00,0.0
Power,SARD,Oil_PP_ex,2019-04-02 12:00:00,0.0
Power,SARD,Oil_PP_ex,2019-04-02 13:00:00,0.0
Power,SARD,Oil_PP_ex,2019-04-02 14:00:00,0.0
Power,SARD,Oil_PP_ex,2019-04-02 15:00:00,0.0
Power,SARD,Oil_PP_ex,2019-04-02 16:00:00,0.0
Power,SARD,Oil_PP_ex,2019-04-02 17:00:00,0.0
Power,SARD,Oil_PP_ex,2019-04-02 18:00:00,0.0
Power,SARD,Oil_PP_ex,2019-04-02 19:00:00,0.0
Power,SARD,Oil_PP_ex,2019-04-02 20:00:00,0.0
Power,SARD,Oil_PP_ex,2019-04-02 21:00:00,0.0
Power,SARD,Oil_PP_ex,2019-04-02 22:00:00,0.0
Power,SARD,Oil_PP_ex,2019-04-02 23:00:00,0.0
Power,SARD,Oil_PP_ex,2019-04-03 00:00:00,0.0
Power,SARD,Oil_PP_ex,2019-04-03 01:00:00,0.0
Power,SARD,Oil_PP_ex,2019-04-03 02:00:00,0.0
Power,SARD,Oil_PP_ex,2019-04-03 03:00:00,0.0
Power,SARD,Oil_PP_ex,2019-04-03 04:00:00,0.0
Power,SARD,Oil_PP_ex,2019-04-03 05:00:00,0.0
Power,SARD,Oil_PP_ex,2019-04-03 06:00:00,0.0
Power,SARD,Oil_PP_ex,2019-04-03 07:00:00,0.0
Power,SARD,Oil_PP_ex,2019-04-03 08:00:00,0.0
Power,SARD,Oil_PP_ex,2019-04-03 09:00:00,0.0
Power,SARD,Oil_PP_ex,2019-04-03 10:00:00,0.0
Power,SARD,Oil_PP_ex,2019-04-03 11:00:00,0.0
Power,SARD,Oil_PP_ex,2019-04-03 12:00:00,0.0
Power,SARD,Oil_PP_ex,2019-04-03 13:00:00,0.0
Power,SARD,Oil_PP_ex,2019-04-03 14:00:00,0.0
Power,SARD,Oil_PP_ex,2019-04-03 15:00:00,0.0
Power,SARD,Oil_PP_ex,2019-04-03 16:00:00,0.0
Power,SARD,Oil_PP_ex,2019-04-03 17:00:00,0.0
Power,SARD,Oil_PP_ex,2019-04-03 18:00:00,0.0
Power,SARD,Oil_PP_ex,2019-04-03 19:00:00,0.0
Power,SARD,Oil_PP_ex,2019-04-03 20:00:00,0.0
Power,SARD,Oil_PP_ex,2019-04-03 21:00:00,0.0
Power,SARD,Oil_PP_ex,2019-04-03 22:00:00,0.0
Power,SARD,Oil_PP_ex,2019-04-03 23:00:00,0.0
Power,SARD,PHS_PP_ex,2019-04-01 00:00:00,0.0
Power,SARD,PHS_PP_ex,2019-04-01 01:00:00,0.0
Power,SARD,PHS_PP_ex,2019-04-01 02:00:00,0.0
Power,SARD,PHS_PP_ex,2019-04-01 03:00:00,0.0
Power,SARD,PHS_PP_ex,2019-04-01 04:00:00,0.0
Power,SARD,PHS_PP_ex,2019-04-01 05:00:00,0.0
Power,SARD,PHS_PP_ex,2019-04-01 06:00:00,0.0
Power,SARD,PHS_PP_ex,2019-04-01 07:00:00,0.0
Power,SARD,PHS_PP_ex,2019-04-01 08:00:00,0.0
Power,SARD,PHS_PP_ex,2019-04-01 09:00:00,0.0
Power,SARD,PHS_PP_ex,2019-04-01 10:00:00,0.0
Power,SARD,PHS_PP_ex,2019-04-01 11:00:00,0.0
Power,SARD,PHS_PP_ex,2019-04-01 12:00:00,0.0
Power,SARD,PHS_PP_ex,2019-04-01 13:00:00,0.0
Power,SARD,PHS_PP_ex,2019-04-01 14:00:00,0.0
Power,SARD,PHS_PP_ex,2019-04-01 15:00:00,0.0
Power,SARD,PHS_PP_ex,2019-04-01 16:00:00,0.0
Power,SARD,PHS_PP_ex,2019-04-01 17:00:00,0.0
Power,SARD,PHS_PP_ex,2019-04-01 18:00:00,0.0
Power,SARD,PHS_PP_ex,2019-04-01 19:00:00,0.0
Power,SARD,PHS_PP_ex,2019-04-01 20:00:00,0.0
Power,SARD,PHS_PP_ex,2019-04-01 21:00:00,0.0
Power,SARD,PHS_PP_ex,2019-04-01 22:00:00,0.0
Power,SARD,PHS_PP_ex,2019-04-01 23:00:00,0.0
Power,SARD,PHS_PP_ex,2019-04-02 00:00:00,0.0
Power,SARD,PHS_PP_ex,2019-04-02 01:00:00,0.0
Power,SARD,PHS_PP_ex,2019-04-02 02:00:00,0.0
Power,SARD,PHS_PP_ex,2019-04-02 03:00:00,0.0
Power,SARD,PHS_PP_ex,2019-04-02 04:00:00,0.0
Power,SARD,PHS_PP_ex,2019-04-02 05:00:00,0.0
Power,SARD,PHS_PP_ex,2019-04-02 06:00:00,0.0
Power,SARD,PHS_PP_ex,2019-04-02 07:00:00,0.0
Power,SARD,PHS_PP_ex,2019-04-02 08:00:00,0.0
Power,SARD,PHS_PP_ex,2019-04-02 09:00:00,0.0
Power,SARD,PHS_PP_ex,2019-04-02 10:00:00,0.0
Power,SARD,PHS_PP_ex,2019-04-02 11:00:00,0.0
Power,SARD,PHS_PP_ex,2019-04-02 12:00:00,0.0
Power,SARD,PHS_PP_ex,2019-04-02 13:00:00,0.0
Power,SARD,PHS_PP_ex,2019-04-02 14:00:00,0.0
Power,SARD,PHS_PP_ex,2019-04-02 15:00:00,0.0
Power,SARD,PHS_PP_ex,2019-04-02 16:00:00,0.0
Power,SARD,PHS_PP_ex,2019-04-02 17:00:00,0.0
Power,SARD,PHS_PP_ex,2019-04-02 18:00:00,0.0
Power,SARD,PHS_PP_ex,2019-04-02 19:00:00,0.0
Power,SARD,PHS_PP_ex,2019-04-02 20:00:00,0.0
Power,SARD,PHS_PP_ex,2019-04-02 21:00:00,0.0
Power,SARD,PHS_PP_ex,2019-04-02 22:00:00,0.0
Power,SARD,PHS_PP_ex,2019-04-02 23:00:00,0.0
Power,SARD,PHS_PP_ex,2019-04-03 00:00:00,0.0
Power,SARD,PHS_PP_ex,2019-04-03 01:00:00,0.0
Power,SARD,PHS_PP_ex,2019-04-03 02:00:00,0.0
Power,SARD,PHS_PP_ex,2019-04-03 03:00:00,0.0
Power,SARD,PHS_PP_ex,2019-04-03 04:00:00,0.0
Power,SARD,PHS_PP_ex,2019-04-03 05:00:00,0.0
Power,SARD,PHS_PP_ex,2019-04-03 06:00:00,0.0
Power,SARD,PHS_PP_ex,2019-04-03 07:00:00,0.0
Power,SARD,PHS_PP_ex,2019-04-03 08:00:00,0.0
Power,SARD,PHS_PP_ex,2019-04-03 09:00:00,0.0
Power,SARD,PHS_PP_ex,2019-04-03 10:00:00,0.0
Power,SARD,PHS_PP_ex,2019-04-03 11:00:00,0.0
Power,SARD,PHS_PP_ex,2019-04-03 12:00:00,0.0
Power,SARD,PHS_PP_ex,2019-04-03 13:00:00,0.0
Power,SARD,PHS_PP_ex,2019-04-03 14:00:00,0.0
Power,SARD,PHS_PP_ex,2019-04-03 15:00:00,0.0
Power,SARD,PHS_PP_ex,2019-04-03 16:00:00,0.0
Power,SARD,PHS_PP_ex,2019-04-03 17:00:00,0.0
Power,SARD,PHS_PP_ex,2019-04-03 18:00:00,11.328858192949498
Power,SARD,PHS_PP_ex,2019-04-03 19:00:00,0.16244372111775002
Power,SARD,PHS_PP_ex,2019-04-03 20:00:00,0.15963825626895
Power,SARD,PHS_PP_ex,2019-04-03 21:00:00,0.0
Power,SARD,PHS_PP_ex,2019-04-03 22:00:00,0.0
Power,SARD,PHS_PP_ex,2019-04-03 23:00:00,0.7559045474398501
Power,SARD,PV_PP_ex,2019-04-01 00:00:00,0.0
Power,SARD,PV_PP_ex,2019-04-01 01:00:00,0.0
Power,SARD,PV_PP_ex,2019-04-01 02:00:00,0.0
Power,SARD,PV_PP_ex,2019-04-01 03:00:00,0.0
Power,SARD,PV_PP_ex,2019-04-01 04:00:00,0.0
Power,SARD,PV_PP_ex,2019-04-01 05:00:00,0.0
Power,SARD,PV_PP_ex,2019-04-01 06:00:00,4477.0
Power,SARD,PV_PP_ex,2019-04-01 07:00:00,37037.0
Power,SARD,PV_PP_ex,2019-04-01 08:00:00,85063.0
Power,SARD,PV_PP_ex,2019-04-01 09:00:00,132275.0
Power,SARD,PV_PP_ex,2019-04-01 10:00:00,166870.0
Power,SARD,PV_PP_ex,2019-04-01 11:00:00,189662.0
Power,SARD,PV_PP_ex,2019-04-01 12:00:00,206349.0
Power,SARD,PV_PP_ex,2019-04-01 13:00:00,194139.0
Power,SARD,PV_PP_ex,2019-04-01 14:00:00,157509.0
Power,SARD,PV_PP_ex,2019-04-01 15:00:00,107855.0
Power,SARD,PV_PP_ex,2019-04-01 16:00:00,57793.99999999999
Power,SARD,PV_PP_ex,2019-04-01 17:00:00,19536.0
Power,SARD,PV_PP_ex,2019-04-01 18:00:00,407.0
Power,SARD,PV_PP_ex,2019-04-01 19:00:00,0.0
Power,SARD,PV_PP_ex,2019-04-01 20:00:00,0.0
Power,SARD,PV_PP_ex,2019-04-01 21:00:00,0.0
Power,SARD,PV_PP_ex,2019-04-01 22:00:00,0.0
Power,SARD,PV_PP_ex,2019-04-01 23:00:00,0.0
Power,SARD,PV_PP_ex,2019-04-02 00:00:00,0.0
Power,SARD,PV_PP_ex,2019-04-02 01:00:00,0.0
Power,SARD,PV_PP_ex,2019-04-02 02:00:00,0.0
Power,SARD,PV_PP_ex,2019-04-02 03:00:00,0.0
Power,SARD,PV_PP_ex,2019-04-02 04:00:00,0.0
Power,SARD,PV_PP_ex,2019-04-02 05:00:00,0.0
Power,SARD,PV_PP_ex,2019-04-02 06:00:00,6512.0
Power,SARD,PV_PP_ex,2019-04-02 07:00:00,63085.0
Power,SARD,PV_PP_ex,2019-04-02 08:00:00,149776.0
Power,SARD,PV_PP_ex,2019-04-02 09:00:00,229954.99999999997
Power,SARD,PV_PP_ex,2019-04-02 10:00:00,287749.0
Power,SARD,PV_PP_ex,2019-04-02 11:00:00,311355.0
Power,SARD,PV_PP_ex,2019-04-02 12:00:00,300366.0
Power,SARD,PV_PP_ex,2019-04-02 13:00:00,250712.0
Power,SARD,PV_PP_ex,2019-04-02 14:00:00,185185.0
Power,SARD,PV_PP_ex,2019-04-02 15:00:00,110704.00000000001
Power,SARD,PV_PP_ex,2019-04-02 16:00:00,55352.00000000001
Power,SARD,PV_PP_ex,2019-04-02 17:00:00,21164.0
