costs,locs,techs,timesteps,cost_var
monetary,NORD,WTE_PP_ex,2019-04-01 20:00:00,-131205.49285714285
monetary,NORD,WTE_PP_ex,2019-04-01 21:00:00,-131205.49285714285
monetary,NORD,WTE_PP_ex,2019-04-01 22:00:00,-131205.49285714285
monetary,NORD,WTE_PP_ex,2019-04-01 23:00:00,-131205.49285714285
monetary,NORD,WTE_PP_ex,2019-04-02 00:00:00,-131205.49285714285
monetary,NORD,WTE_PP_ex,2019-04-02 01:00:00,-131205.49285714285
monetary,NORD,WTE_PP_ex,2019-04-02 02:00:00,-131205.49285714285
monetary,NORD,WTE_PP_ex,2019-04-02 03:00:00,-131205.49285714285
monetary,NORD,WTE_PP_ex,2019-04-02 04:00:00,-131205.49285714285
monetary,NORD,WTE_PP_ex,2019-04-02 05:00:00,-131205.49285714285
monetary,NORD,WTE_PP_ex,2019-04-02 06:00:00,-131205.49285714285
monetary,NORD,WTE_PP_ex,2019-04-02 07:00:00,-131205.49285714285
monetary,NORD,WTE_PP_ex,2019-04-02 08:00:00,-131205.49285714285
monetary,NORD,WTE_PP_ex,2019-04-02 09:00:00,-131205.49285714285
monetary,NORD,WTE_PP_ex,2019-04-02 10:00:00,-131205.49285714285
monetary,NORD,WTE_PP_ex,2019-04-02 11:00:00,-131205.49285714285
monetary,NORD,WTE_PP_ex,2019-04-02 12:00:00,-131205.49285714285
monetary,NORD,WTE_PP_ex,2019-04-02 13:00:00,-131205.49285714285
monetary,NORD,WTE_PP_ex,2019-04-02 14:00:00,-131205.49285714285
monetary,NORD,WTE_PP_ex,2019-04-02 15:00:00,-131205.49285714285
monetary,NORD,WTE_PP_ex,2019-04-02 16:00:00,-131205.49285714285
monetary,NORD,WTE_PP_ex,2019-04-02 17:00:00,-131205.49285714285
monetary,NORD,WTE_PP_ex,2019-04-02 18:00:00,-131205.49285714285
monetary,NORD,WTE_PP_ex,2019-04-02 19:00:00,-131205.49285714285
monetary,NORD,WTE_PP_ex,2019-04-02 20:00:00,-131205.49285714285
monetary,NORD,WTE_PP_ex,2019-04-02 21:00:00,-131205.49285714285
monetary,NORD,WTE_PP_ex,2019-04-02 22:00:00,-131205.49285714285
monetary,NORD,WTE_PP_ex,2019-04-02 23:00:00,-131205.49285714285
monetary,NORD,WTE_PP_ex,2019-04-03 00:00:00,-131205.49285714285
monetary,NORD,WTE_PP_ex,2019-04-03 01:00:00,-131205.49285714285
monetary,NORD,WTE_PP_ex,2019-04-03 02:00:00,-131205.49285714285
monetary,NORD,WTE_PP_ex,2019-04-03 03:00:00,-131205.49285714285
monetary,NORD,WTE_PP_ex,2019-04-03 04:00:00,-131205.49285714285
monetary,NORD,WTE_PP_ex,2019-04-03 05:00:00,-131205.49285714285
monetary,NORD,WTE_PP_ex,2019-04-03 06:00:00,-131205.49285714285
monetary,NORD,WTE_PP_ex,2019-04-03 07:00:00,-131205.49285714285
monetary,NORD,WTE_PP_ex,2019-04-03 08:00:00,-131205.49285714285
monetary,NORD,WTE_PP_ex,2019-04-03 09:00:00,-131205.49285714285
monetary,NORD,WTE_PP_ex,2019-04-03 10:00:00,-131205.49285714285
monetary,NORD,WTE_PP_ex,2019-04-03 11:00:00,-131205.49285714285
monetary,NORD,WTE_PP_ex,2019-04-03 12:00:00,-131205.49285714285
monetary,NORD,WTE_PP_ex,2019-04-03 13:00:00,-131205.49285714285
monetary,NORD,WTE_PP_ex,2019-04-03 14:00:00,-131205.49285714285
monetary,NORD,WTE_PP_ex,2019-04-03 15:00:00,-131205.49285714285
monetary,NORD,WTE_PP_ex,2019-04-03 16:00:00,-131205.49285714285
monetary,NORD,WTE_PP_ex,2019-04-03 17:00:00,-131205.49285714285
monetary,NORD,WTE_PP_ex,2019-04-03 18:00:00,-131205.49285714285
monetary,NORD,WTE_PP_ex,2019-04-03 19:00:00,-131205.49285714285
monetary,NORD,WTE_PP_ex,2019-04-03 20:00:00,-131205.49285714285
monetary,NORD,WTE_PP_ex,2019-04-03 21:00:00,-131205.49285714285
monetary,NORD,WTE_PP_ex,2019-04-03 22:00:00,-131205.49285714285
monetary,NORD,WTE_PP_ex,2019-04-03 23:00:00,-131205.49285714285
monetary,SARD,Bio_PP_ex,2019-04-01 00:00:00,0.0
monetary,SARD,Bio_PP_ex,2019-04-01 01:00:00,0.0
monetary,SARD,Bio_PP_ex,2019-04-01 02:00:00,0.0
monetary,SARD,Bio_PP_ex,2019-04-01 03:00:00,0.0
monetary,SARD,Bio_PP_ex,2019-04-01 04:00:00,0.0
monetary,SARD,Bio_PP_ex,2019-04-01 05:00:00,0.0
monetary,SARD,Bio_PP_ex,2019-04-01 06:00:00,0.0
monetary,SARD,Bio_PP_ex,2019-04-01 07:00:00,0.0
monetary,SARD,Bio_PP_ex,2019-04-01 08:00:00,0.0
monetary,SARD,Bio_PP_ex,2019-04-01 09:00:00,0.0
monetary,SARD,Bio_PP_ex,2019-04-01 10:00:00,0.0
monetary,SARD,Bio_PP_ex,2019-04-01 11:00:00,0.0
monetary,SARD,Bio_PP_ex,2019-04-01 12:00:00,0.0
monetary,SARD,Bio_PP_ex,2019-04-01 13:00:00,0.0
monetary,SARD,Bio_PP_ex,2019-04-01 14:00:00,0.0
monetary,SARD,Bio_PP_ex,2019-04-01 15:00:00,0.0
monetary,SARD,Bio_PP_ex,2019-04-01 16:00:00,0.0
monetary,SARD,Bio_PP_ex,2019-04-01 17:00:00,0.0
monetary,SARD,Bio_PP_ex,2019-04-01 18:00:00,0.0
monetary,SARD,Bio_PP_ex,2019-04-01 19:00:00,0.0
monetary,SARD,Bio_PP_ex,2019-04-01 20:00:00,0.0
monetary,SARD,Bio_PP_ex,2019-04-01 21:00:00,0.0
monetary,SARD,Bio_PP_ex,2019-04-01 22:00:00,0.0
monetary,SARD,Bio_PP_ex,2019-04-01 23:00:00,0.0
monetary,SARD,Bio_PP_ex,2019-04-02 00:00:00,0.0
monetary,SARD,Bio_PP_ex,2019-04-02 01:00:00,0.0
monetary,SARD,Bio_PP_ex,2019-04-02 02:00:00,0.0
monetary,SARD,Bio_PP_ex,2019-04-02 03:00:00,0.0
monetary,SARD,Bio_PP_ex,2019-04-02 04:00:00,0.0
monetary,SARD,Bio_PP_ex,2019-04-02 05:00:00,0.0
monetary,SARD,Bio_PP_ex,2019-04-02 06:00:00,0.0
monetary,SARD,Bio_PP_ex,2019-04-02 07:00:00,0.0
monetary,SARD,Bio_PP_ex,2019-04-02 08:00:00,0.0
monetary,SARD,Bio_PP_ex,2019-04-02 09:00:00,0.0
monetary,SARD,Bio_PP_ex,2019-04-02 10:00:00,0.0
monetary,SARD,Bio_PP_ex,2019-04-02 11:00:00,0.0
monetary,SARD,Bio_PP_ex,2019-04-02 12:00:00,0.0
monetary,SARD,Bio_PP_ex,2019-04-02 13:00:00,0.0
monetary,SARD,Bio_PP_ex,2019-04-02 14:00:00,0.0
monetary,SARD,Bio_PP_ex,2019-04-02 15:00:00,0.0
monetary,SARD,Bio_PP_ex,2019-04-02 16:00:00,0.0
monetary,SARD,Bio_PP_ex,2019-04-02 17:00:00,0.0
monetary,SARD,Bio_PP_ex,2019-04-02 18:00:00,0.0
monetary,SARD,Bio_PP_ex,2019-04-02 19:00:00,0.0
monetary,SARD,Bio_PP_ex,2019-04-02 20:00:00,0.0
monetary,SARD,Bio_PP_ex,2019-04-02 21:00:00,0.0
monetary,SARD,Bio_PP_ex,2019-04-02 22:00:00,0.0
monetary,SARD,Bio_PP_ex,2019-04-02 23:00:00,0.0
monetary,SARD,Bio_PP_ex,2019-04-03 00:00:00,0.0
monetary,SARD,Bio_PP_ex,2019-04-03 01:00:00,0.0
monetary,SARD,Bio_PP_ex,2019-04-03 02:00:00,0.0
monetary,SARD,Bio_PP_ex,2019-04-03 03:00:00,0.0
monetary,SARD,Bio_PP_ex,2019-04-03 04:00:00,0.0
monetary,SARD,Bio_PP_ex,2019-04-03 05:00:00,0.0
monetary,SARD,Bio_PP_ex,2019-04-03 06:00:00,0.0
monetary,SARD,Bio_PP_ex,2019-04-03 07:00:00,0.0
monetary,SARD,Bio_PP_ex,2019-04-03 08:00:00,0.0
monetary,SARD,Bio_PP_ex,2019-04-03 09:00:00,0.0
monetary,SARD,Bio_PP_ex,2019-04-03 10:00:00,0.0
monetary,SARD,Bio_PP_ex,2019-04-03 11:00:00,0.0
monetary,SARD,Bio_PP_ex,2019-04-03 12:00:00,0.0
monetary,SARD,Bio_PP_ex,2019-04-03 13:00:00,0.0
monetary,SARD,Bio_PP_ex,2019-04-03 14:00:00,0.0
monetary,SARD,Bio_PP_ex,2019-04-03 15:00:00,0.0
monetary,SARD,Bio_PP_ex,2019-04-03 16:00:00,0.0
monetary,SARD,Bio_PP_ex,2019-04-03 17:00:00,0.0
monetary,SARD,Bio_PP_ex,2019-04-03 18:00:00,0.0
monetary,SARD,Bio_PP_ex,2019-04-03 19:00:00,0.0
monetary,SARD,Bio_PP_ex,2019-04-03 20:00:00,0.0
monetary,SARD,Bio_PP_ex,2019-04-03 21:00:00,0.0
monetary,SARD,Bio_PP_ex,2019-04-03 22:00:00,0.0
monetary,SARD,Bio_PP_ex,2019-04-03 23:00:00,0.0
monetary,SARD,CCGT_PP_ex,2019-04-01 00:00:00,0.0
monetary,SARD,CCGT_PP_ex,2019-04-01 01:00:00,0.0
monetary,SARD,CCGT_PP_ex,2019-04-01 02:00:00,0.0
monetary,SARD,CCGT_PP_ex,2019-04-01 03:00:00,0.0
monetary,SARD,CCGT_PP_ex,2019-04-01 04:00:00,0.0
monetary,SARD,CCGT_PP_ex,2019-04-01 05:00:00,0.0
monetary,SARD,CCGT_PP_ex,2019-04-01 06:00:00,0.0
monetary,SARD,CCGT_PP_ex,2019-04-01 07:00:00,0.0
monetary,SARD,CCGT_PP_ex,2019-04-01 08:00:00,0.0
monetary,SARD,CCGT_PP_ex,2019-04-01 09:00:00,0.0
monetary,SARD,CCGT_PP_ex,2019-04-01 10:00:00,0.0
monetary,SARD,CCGT_PP_ex,2019-04-01 11:00:00,0.0
monetary,SARD,CCGT_PP_ex,2019-04-01 12:00:00,0.0
monetary,SARD,CCGT_PP_ex,2019-04-01 13:00:00,0.0
monetary,SARD,CCGT_PP_ex,2019-04-01 14:00:00,0.0
monetary,SARD,CCGT_PP_ex,2019-04-01 15:00:00,0.0
monetary,SARD,CCGT_PP_ex,2019-04-01 16:00:00,0.0
monetary,SARD,CCGT_PP_ex,2019-04-01 17:00:00,0.0
monetary,SARD,CCGT_PP_ex,2019-04-01 18:00:00,0.0
monetary,SARD,CCGT_PP_ex,2019-04-01 19:00:00,0.0
monetary,SARD,CCGT_PP_ex,2019-04-01 20:00:00,0.0
monetary,SARD,CCGT_PP_ex,2019-04-01 21:00:00,0.0
monetary,SARD,CCGT_PP_ex,2019-04-01 22:00:00,0.0
monetary,SARD,CCGT_PP_ex,2019-04-01 23:00:00,0.0
monetary,SARD,CCGT_PP_ex,2019-04-02 00:00:00,0.0
monetary,SARD,CCGT_PP_ex,2019-04-02 01:00:00,0.0
monetary,SARD,CCGT_PP_ex,2019-04-02 02:00:00,0.0
monetary,SARD,CCGT_PP_ex,2019-04-02 03:00:00,0.0
monetary,SARD,CCGT_PP_ex,2019-04-02 04:00:00,0.0
monetary,SARD,CCGT_PP_ex,2019-04-02 05:00:00,0.0
monetary,SARD,CCGT_PP_ex,2019-04-02 06:00:00,0.0
monetary,SARD,CCGT_PP_ex,2019-04-02 07:00:00,0.0
monetary,SARD,CCGT_PP_ex,2019-04-02 08:00:00,0.0
monetary,SARD,CCGT_PP_ex,2019-04-02 09:00:00,0.0
monetary,SARD,CCGT_PP_ex,2019-04-02 10:00:00,0.0
monetary,SARD,CCGT_PP_ex,2019-04-02 11:00:00,0.0
monetary,SARD,CCGT_PP_ex,2019-04-02 12:00:00,0.0
monetary,SARD,CCGT_PP_ex,2019-04-02 13:00:00,0.0
monetary,SARD,CCGT_PP_ex,2019-04-02 14:00:00,0.0
monetary,SARD,CCGT_PP_ex,2019-04-02 15:00:00,0.0
monetary,SARD,CCGT_PP_ex,2019-04-02 16:00:00,0.0
monetary,SARD,CCGT_PP_ex,2019-04-02 17:00:00,0.0
monetary,SARD,CCGT_PP_ex,2019-04-02 18:00:00,0.0
monetary,SARD,CCGT_PP_ex,2019-04-02 19:00:00,0.0
monetary,SARD,CCGT_PP_ex,2019-04-02 20:00:00,0.0
monetary,SARD,CCGT_PP_ex,2019-04-02 21:00:00,0.0
monetary,SARD,CCGT_PP_ex,2019-04-02 22:00:00,0.0
monetary,SARD,CCGT_PP_ex,2019-04-02 23:00:00,0.0
monetary,SARD,CCGT_PP_ex,2019-04-03 00:00:00,0.0
monetary,SARD,CCGT_PP_ex,2019-04-03 01:00:00,0.0
monetary,SARD,CCGT_PP_ex,2019-04-03 02:00:00,0.0
monetary,SARD,CCGT_PP_ex,2019-04-03 03:00:00,0.0
monetary,SARD,CCGT_PP_ex,2019-04-03 04:00:00,0.0
monetary,SARD,CCGT_PP_ex,2019-04-03 05:00:00,0.0
monetary,SARD,CCGT_PP_ex,2019-04-03 06:00:00,0.0
monetary,SARD,CCGT_PP_ex,2019-04-03 07:00:00,0.0
monetary,SARD,CCGT_PP_ex,2019-04-03 08:00:00,0.0
monetary,SARD,CCGT_PP_ex,2019-04-03 09:00:00,0.0
monetary,SARD,CCGT_PP_ex,2019-04-03 10:00:00,0.0
monetary,SARD,CCGT_PP_ex,2019-04-03 11:00:00,0.0
monetary,SARD,CCGT_PP_ex,2019-04-03 12:00:00,0.0
monetary,SARD,CCGT_PP_ex,2019-04-03 13:00:00,0.0
monetary,SARD,CCGT_PP_ex,2019-04-03 14:00:00,0.0
monetary,SARD,CCGT_PP_ex,2019-04-03 15:00:00,0.0
monetary,SARD,CCGT_PP_ex,2019-04-03 16:00:00,0.0
monetary,SARD,CCGT_PP_ex,2019-04-03 17:00:00,0.0
monetary,SARD,CCGT_PP_ex,2019-04-03 18:00:00,0.0
monetary,SARD,CCGT_PP_ex,2019-04-03 19:00:00,0.0
monetary,SARD,CCGT_PP_ex,2019-04-03 20:00:00,0.0
monetary,SARD,CCGT_PP_ex,2019-04-03 21:00:00,0.0
monetary,SARD,CCGT_PP_ex,2019-04-03 22:00:00,0.0
monetary,SARD,CCGT_PP_ex,2019-04-03 23:00:00,0.0
monetary,SARD,Coal_PP_ex,2019-04-01 00:00:00,0.0
monetary,SARD,Coal_PP_ex,2019-04-01 01:00:00,0.0
monetary,SARD,Coal_PP_ex,2019-04-01 02:00:00,0.0
monetary,SARD,Coal_PP_ex,2019-04-01 03:00:00,0.0
monetary,SARD,Coal_PP_ex,2019-04-01 04:00:00,0.0
monetary,SARD,Coal_PP_ex,2019-04-01 05:00:00,0.0
monetary,SARD,Coal_PP_ex,2019-04-01 06:00:00,6290.302636033681
monetary,SARD,Coal_PP_ex,2019-04-01 07:00:00,8758.694442488424
monetary,SARD,Coal_PP_ex,2019-04-01 08:00:00,8052.209224964212
monetary,SARD,Coal_PP_ex,2019-04-01 09:00:00,8044.894475225263
monetary,SARD,Coal_PP_ex,2019-04-01 10:00:00,5009.520450863158
monetary,SARD,Coal_PP_ex,2019-04-01 11:00:00,3471.19348844211
monetary,SARD,Coal_PP_ex,2019-04-01 12:00:00,0.0
monetary,SARD,Coal_PP_ex,2019-04-01 13:00:00,686.9736511915811
monetary,SARD,Coal_PP_ex,2019-04-01 14:00:00,9004.295847149471
monetary,SARD,Coal_PP_ex,2019-04-01 15:00:00,17650.800892126314
monetary,SARD,Coal_PP_ex,2019-04-01 16:00:00,26364.436740172634
monetary,SARD,Coal_PP_ex,2019-04-01 17:00:00,30616.202459713688
monetary,SARD,Coal_PP_ex,2019-04-01 18:00:00,36749.25414543158
monetary,SARD,Coal_PP_ex,2019-04-01 19:00:00,40619.80114077053
monetary,SARD,Coal_PP_ex,2019-04-01 20:00:00,38448.23670496421
monetary,SARD,Coal_PP_ex,2019-04-01 21:00:00,33736.3481383158
monetary,SARD,Coal_PP_ex,2019-04-01 22:00:00,27870.22434904842
monetary,SARD,Coal_PP_ex,2019-04-01 23:00:00,21061.568796210526
monetary,SARD,Coal_PP_ex,2019-04-02 00:00:00,13778.70708568421
monetary,SARD,Coal_PP_ex,2019-04-02 01:00:00,7632.148006736841
monetary,SARD,Coal_PP_ex,2019-04-02 02:00:00,2838.6870856842143
monetary,SARD,Coal_PP_ex,2019-04-02 03:00:00,1045.1644357221066
monetary,SARD,Coal_PP_ex,2019-04-02 04:00:00,1959.9050096463143
monetary,SARD,Coal_PP_ex,2019-04-02 05:00:00,5192.308825435788
monetary,SARD,Coal_PP_ex,2019-04-02 06:00:00,11316.249614909473
monetary,SARD,Coal_PP_ex,2019-04-02 07:00:00,13068.284454105267
monetary,SARD,Coal_PP_ex,2019-04-02 08:00:00,7673.804454105268
monetary,SARD,Coal_PP_ex,2019-04-02 09:00:00,0.0
monetary,SARD,Coal_PP_ex,2019-04-02 10:00:00,0.0
monetary,SARD,Coal_PP_ex,2019-04-02 11:00:00,0.0
monetary,SARD,Coal_PP_ex,2019-04-02 12:00:00,0.0
monetary,SARD,Coal_PP_ex,2019-04-02 13:00:00,0.0
monetary,SARD,Coal_PP_ex,2019-04-02 14:00:00,0.0
monetary,SARD,Coal_PP_ex,2019-04-02 15:00:00,0.0
monetary,SARD,Coal_PP_ex,2019-04-02 16:00:00,10840.176935722107
monetary,SARD,Coal_PP_ex,2019-04-02 17:00:00,21735.295619932633
monetary,SARD,Coal_PP_ex,2019-04-02 18:00:00,28318.90614624842
monetary,SARD,Coal_PP_ex,2019-04-02 19:00:00,32475.513693014742
monetary,SARD,Coal_PP_ex,2019-04-02 20:00:00,29984.041456172636
monetary,SARD,Coal_PP_ex,2019-04-02 21:00:00,23535.96106143579
monetary,SARD,Coal_PP_ex,2019-04-02 22:00:00,18609.424614067368
monetary,SARD,Coal_PP_ex,2019-04-02 23:00:00,14391.873956172632
monetary,SARD,Coal_PP_ex,2019-04-03 00:00:00,11755.663824593685
monetary,SARD,Coal_PP_ex,2019-04-03 01:00:00,11786.671585684211
monetary,SARD,Coal_PP_ex,2019-04-03 02:00:00,13438.896322526318
monetary,SARD,Coal_PP_ex,2019-04-03 03:00:00,15761.707243578949
monetary,SARD,Coal_PP_ex,2019-04-03 04:00:00,18186.078954105265
monetary,SARD,Coal_PP_ex,2019-04-03 05:00:00,23616.659612000003
monetary,SARD,Coal_PP_ex,2019-04-03 06:00:00,30033.223781709476
monetary,SARD,Coal_PP_ex,2019-04-03 07:00:00,31195.82393085053
monetary,SARD,Coal_PP_ex,2019-04-03 08:00:00,28935.56353611369
monetary,SARD,Coal_PP_ex,2019-04-03 09:00:00,10312.04235190316
monetary,SARD,Coal_PP_ex,2019-04-03 10:00:00,715.2302466399943
monetary,SARD,Coal_PP_ex,2019-04-03 11:00:00,0.0
monetary,SARD,Coal_PP_ex,2019-04-03 12:00:00,0.0
monetary,SARD,Coal_PP_ex,2019-04-03 13:00:00,0.0
monetary,SARD,Coal_PP_ex,2019-04-03 14:00:00,7239.500269915792
monetary,SARD,Coal_PP_ex,2019-04-03 15:00:00,5855.805680892633
monetary,SARD,Coal_PP_ex,2019-04-03 16:00:00,3490.9570673010544
monetary,SARD,Coal_PP_ex,2019-04-03 17:00:00,6523.927198880002
monetary,SARD,Coal_PP_ex,2019-04-03 18:00:00,13097.226805907607
monetary,SARD,Coal_PP_ex,2019-04-03 19:00:00,12150.738986811257
monetary,SARD,Coal_PP_ex,2019-04-03 20:00:00,5932.582338828775
monetary,SARD,Coal_PP_ex,2019-04-03 21:00:00,0.0
monetary,SARD,Coal_PP_ex,2019-04-03 22:00:00,0.0
monetary,SARD,Coal_PP_ex,2019-04-03 23:00:00,0.0
monetary,SARD,Oil_PP_ex,2019-04-01 00:00:00,0.0
monetary,SARD,Oil_PP_ex,2019-04-01 01:00:00,0.0
monetary,SARD,Oil_PP_ex,2019-04-01 02:00:00,0.0
monetary,SARD,Oil_PP_ex,2019-04-01 03:00:00,0.0
monetary,SARD,Oil_PP_ex,2019-04-01 04:00:00,0.0
monetary,SARD,Oil_PP_ex,2019-04-01 05:00:00,0.0
monetary,SARD,Oil_PP_ex,2019-04-01 06:00:00,0.0
monetary,SARD,Oil_PP_ex,2019-04-01 07:00:00,0.0
monetary,SARD,Oil_PP_ex,2019-04-01 08:00:00,0.0
monetary,SARD,Oil_PP_ex,2019-04-01 09:00:00,0.0
monetary,SARD,Oil_PP_ex,2019-04-01 10:00:00,0.0
monetary,SARD,Oil_PP_ex,2019-04-01 11:00:00,0.0
monetary,SARD,Oil_PP_ex,2019-04-01 12:00:00,0.0
monetary,SARD,Oil_PP_ex,2019-04-01 13:00:00,0.0
monetary,SARD,Oil_PP_ex,2019-04-01 14:00:00,0.0
monetary,SARD,Oil_PP_ex,2019-04-01 15:00:00,0.0
monetary,SARD,Oil_PP_ex,2019-04-01 16:00:00,0.0
monetary,SARD,Oil_PP_ex,2019-04-01 17:00:00,0.0
monetary,SARD,Oil_PP_ex,2019-04-01 18:00:00,0.0
monetary,SARD,Oil_PP_ex,2019-04-01 19:00:00,0.0
monetary,SARD,Oil_PP_ex,2019-04-01 20:00:00,0.0
monetary,SARD,Oil_PP_ex,2019-04-01 21:00:00,0.0
monetary,SARD,Oil_PP_ex,2019-04-01 22:00:00,0.0
monetary,SARD,Oil_PP_ex,2019-04-01 23:00:00,0.0
monetary,SARD,Oil_PP_ex,2019-04-02 00:00:00,0.0
monetary,SARD,Oil_PP_ex,2019-04-02 01:00:00,0.0
monetary,SARD,Oil_PP_ex,2019-04-02 02:00:00,0.0
monetary,SARD,Oil_PP_ex,2019-04-02 03:00:00,0.0
monetary,SARD,Oil_PP_ex,2019-04-02 04:00:00,0.0
monetary,SARD,Oil_PP_ex,2019-04-02 05:00:00,0.0
monetary,SARD,Oil_PP_ex,2019-04-02 06:00:00,0.0
monetary,SARD,Oil_PP_ex,2019-04-02 07:00:00,0.0
monetary,SARD,Oil_PP_ex,2019-04-02 08:00:00,0.0
monetary,SARD,Oil_PP_ex,2019-04-02 09:00:00,0.0
monetary,SARD,Oil_PP_ex,2019-04-02 10:00:00,0.0
monetary,SARD,Oil_PP_ex,2019-04-02 11:00:00,0.0
monetary,SARD,Oil_PP_ex,2019-04-02 12:00:00,0.0
monetary,SARD,Oil_PP_ex,2019-04-02 13:00:00,0.0
monetary,SARD,Oil_PP_ex,2019-04-02 14:00:00,0.0
monetary,SARD,Oil_PP_ex,2019-04-02 15:00:00,0.0
monetary,SARD,Oil_PP_ex,2019-04-02 16:00:00,0.0
monetary,SARD,Oil_PP_ex,2019-04-02 17:00:00,0.0
monetary,SARD,Oil_PP_ex,2019-04-02 18:00:00,0.0
monetary,SARD,Oil_PP_ex,2019-04-02 19:00:00,0.0
monetary,SARD,Oil_PP_ex,2019-04-02 20:00:00,0.0
monetary,SARD,Oil_PP_ex,2019-04-02 21:00:00,0.0
monetary,SARD,Oil_PP_ex,2019-04-02 22:00:00,0.0
monetary,SARD,Oil_PP_ex,2019-04-02 23:00:00,0.0
monetary,SARD,Oil_PP_ex,2019-04-03 00:00:00,0.0
monetary,SARD,Oil_PP_ex,2019-04-03 01:00:00,0.0
monetary,SARD,Oil_PP_ex,2019-04-03 02:00:00,0.0
monetary,SARD,Oil_PP_ex,2019-04-03 03:00:00,0.0
monetary,SARD,Oil_PP_ex,2019-04-03 04:00:00,0.0
monetary,SARD,Oil_PP_ex,2019-04-03 05:00:00,0.0
monetary,SARD,Oil_PP_ex,2019-04-03 06:00:00,0.0
monetary,SARD,Oil_PP_ex,2019-04-03 07:00:00,0.0
monetary,SARD,Oil_PP_ex,2019-04-03 08:00:00,0.0
monetary,SARD,Oil_PP_ex,2019-04-03 09:00:00,0.0
monetary,SARD,Oil_PP_ex,2019-04-03 10:00:00,0.0
monetary,SARD,Oil_PP_ex,2019-04-03 11:00:00,0.0
monetary,SARD,Oil_PP_ex,2019-04-03 12:00:00,0.0
monetary,SARD,Oil_PP_ex,2019-04-03 13:00:00,0.0
monetary,SARD,Oil_PP_ex,2019-04-03 14:00:00,0.0
monetary,SARD,Oil_PP_ex,2019-04-03 15:00:00,0.0
monetary,SARD,Oil_PP_ex,2019-04-03 16:00:00,0.0
monetary,SARD,Oil_PP_ex,2019-04-03 17:00:00,0.0
monetary,SARD,Oil_PP_ex,2019-04-03 18:00:00,0.0
monetary,SARD,Oil_PP_ex,2019-04-03 19:00:00,0.0
monetary,SARD,Oil_PP_ex,2019-04-03 20:00:00,0.0
monetary,SARD,Oil_PP_ex,2019-04-03 21:00:00,0.0
monetary,SARD,Oil_PP_ex,2019-04-03 22:00:00,0.0
monetary,SARD,Oil_PP_ex,2019-04-03 23:00:00,0.0
monetary,SARD,Trans:CNOR,2019-04-01 00:00:00,0.0
monetary,SARD,Trans:CNOR,2019-04-01 01:00:00,0.0
monetary,SARD,Trans:CNOR,2019-04-01 02:00:00,0.0
monetary,SARD,Trans:CNOR,2019-04-01 03:00:00,0.0
monetary,SARD,Trans:CNOR,2019-04-01 04:00:00,0.0
monetary,SARD,Trans:CNOR,2019-04-01 05:00:00,0.0
monetary,SARD,Trans:CNOR,2019-04-01 06:00:00,0.0
monetary,SARD,Trans:CNOR,2019-04-01 07:00:00,0.0
monetary,SARD,Trans:CNOR,2019-04-01 08:00:00,0.0
monetary,SARD,Trans:CNOR,2019-04-01 09:00:00,0.0
monetary,SARD,Trans:CNOR,2019-04-01 10:00:00,0.0
monetary,SARD,Trans:CNOR,2019-04-01 11:00:00,0.0
monetary,SARD,Trans:CNOR,2019-04-01 12:00:00,0.0
monetary,SARD,Trans:CNOR,2019-04-01 13:00:00,0.0
monetary,SARD,Trans:CNOR,2019-04-01 14:00:00,0.0
monetary,SARD,Trans:CNOR,2019-04-01 15:00:00,0.0
monetary,SARD,Trans:CNOR,2019-04-01 16:00:00,0.0
monetary,SARD,Trans:CNOR,2019-04-01 17:00:00,0.0
monetary,SARD,Trans:CNOR,2019-04-01 18:00:00,0.0
monetary,SARD,Trans:CNOR,2019-04-01 19:00:00,0.0
monetary,SARD,Trans:CNOR,2019-04-01 20:00:00,0.0
monetary,SARD,Trans:CNOR,2019-04-01 21:00:00,0.0
monetary,SARD,Trans:CNOR,2019-04-01 22:00:00,0.0
monetary,SARD,Trans:CNOR,2019-04-01 23:00:00,0.0
monetary,SARD,Trans:CNOR,2019-04-02 00:00:00,0.0
monetary,SARD,Trans:CNOR,2019-04-02 01:00:00,0.0
monetary,SARD,Trans:CNOR,2019-04-02 02:00:00,0.0
monetary,SARD,Trans:CNOR,2019-04-02 03:00:00,0.0
monetary,SARD,Trans:CNOR,2019-04-02 04:00:00,0.0
monetary,SARD,Trans:CNOR,2019-04-02 05:00:00,0.0
monetary,SARD,Trans:CNOR,2019-04-02 06:00:00,0.0
monetary,SARD,Trans:CNOR,2019-04-02 07:00:00,0.0
monetary,SARD,Trans:CNOR,2019-04-02 08:00:00,0.0
monetary,SARD,Trans:CNOR,2019-04-02 09:00:00,0.0
monetary,SARD,Trans:CNOR,2019-04-02 10:00:00,0.0
monetary,SARD,Trans:CNOR,2019-04-02 11:00:00,0.0
monetary,SARD,Trans:CNOR,2019-04-02 12:00:00,0.0
monetary,SARD,Trans:CNOR,2019-04-02 13:00:00,0.0
monetary,SARD,Trans:CNOR,2019-04-02 14:00:00,0.0
monetary,SARD,Trans:CNOR,2019-04-02 15:00:00,0.0
monetary,SARD,Trans:CNOR,2019-04-02 16:00:00,0.0
monetary,SARD,Trans:CNOR,2019-04-02 17:00:00,0.0
monetary,SARD,Trans:CNOR,2019-04-02 18:00:00,0.0
monetary,SARD,Trans:CNOR,2019-04-02 19:00:00,0.0
monetary,SARD,Trans:CNOR,2019-04-02 20:00:00,0.0
